No,Title,Author,Journal,Vol,No,Pages,Published_Year
2290,容量結合型電極を用いたウェアラブルな筋電位計測システムの開発,"小林 敬裕, 岡田 志麻",生体医工学,54Annual,26PM-Abstract,S113,2016
2291,瞬目動作を支援する顔面装着型ロボットの開発,"小崎 湧太, 鈴木 健嗣",生体医工学,54Annual,26PM-Abstract,S112,2016
2292,スクワット姿勢における大腿下腿接触力と上体姿勢の関係,"福永 道彦, 綾香 郁哉, 森本 健太朗",生体医工学,54Annual,26PM-Abstract,S111,2016
2293,積層型センサによる前腕筋活動測定の検討,"南 昂希, 木本 晃",生体医工学,54Annual,26PM-Abstract,S110,2016
2294,揺動型試験機を用いたポリビニルアルコールハイドロゲルの摩擦特性,"岩井 智昭, 澤山 千晶, 西堀 淳, 正角 豊",生体医工学,54Annual,26AM-Abstract,S11,2016
2295,組織酸素代謝モニタリングに向けた非侵襲血中飽和度計測法の開発,"熊橋 智史, 野川 雅道, 内藤 尚, 田中 志信",生体医工学,54Annual,26PM-Abstract,S109,2016
2296,骨の細胞の非線形刺激応答を表現する数理モデルの構築,"小川 恭平, 山本 達郎, 田中 茂雄",生体医工学,54Annual,26PM-Abstract,S108,2016
2297,セルロース系透過膜内のグルコース拡散現象の解析,"山口 将汰, 林 伶馬, 八神 政大, 伏井 義人, 池内 真志, 生田 幸士, 長倉 俊明",生体医工学,54Annual,26PM-Abstract,S107,2016
2298,ヒト精子が螺旋運動する流路条件の検討,"仁科 咲織, 松浦 宏治, 成瀬 恵治",生体医工学,54Annual,26PM-Abstract,S106,2016
2299,ヌル点クロスカップリングによるやや離れた同調回路の共振周波数の非接触測定とその体内計測への応用,"松本 成史, 竹内 康人",生体医工学,54Annual,26PM-Abstract,S105,2016
2300,微細周期構造の付与によるイムノセンサに用いる流体遠心弁の高機能化,"町田 佑介, 嶋倉 知希, 山口 昌樹",生体医工学,54Annual,26PM-Abstract,S104,2016
2301,細胞基質の弾性率が衝撃波照射による細胞内Ca2+上昇に与える影響,"高橋 徹, 塚本 哲, 馬塲 めぐみ, 中川 桂一, 多田 茂",生体医工学,54Annual,26PM-Abstract,S103,2016
2302,衝撃波照射が細胞骨格に与える影響,"馬塲 めぐみ, 塚本 哲, 高橋 徹, 中川 桂一, 多田 茂",生体医工学,54Annual,26PM-Abstract,S102,2016
2303,ラットにおける尿細管糸球体フィードバックのCaイオン濃度変化による可視化,仲本 博,生体医工学,54Annual,26PM-Abstract,S101,2016
2304,気管から亜細葉までの４Dモデルによる吸入ガス分布画像シミュレーション,北岡 裕子,生体医工学,54Annual,26PM-Abstract,S100,2016
2305,ファイバ形レーザを用いた結石破砕術における形成気泡挙動と衝撃,"杉本 康弘, 山西 由哲, 森山 学",生体医工学,54Annual,26AM-Abstract,S10,2016
2306,プログラム,日本生体医工学会,生体医工学,54Annual,Introduction,P_14-P_85,2016
2307,画像会話を取り入れたストレス評価システムの開発,"石塚 健太, 青山 慎, 伊藤 彰矩, 山岸 隼, 三宅 仁",生体医工学,54Annual,Proc,P3-J02-1-P3-J02-2,2016
2308,アトラクタを用いた新たなノイズ検出アルゴリズムの開発,"井芹 史明, 山内 剛",生体医工学,54Annual,Proc,P3-D11-1-P3-D11-2,2016
2309,微小流体デバイスによるイオン濃度モニタの超小型化,"佐々木 優太, 信國 真史, 山田 章",生体医工学,54Annual,Proc,P2-N17-1-P2-N17-2,2016
2310,運動療法介入前後における脳波の解析,"伊知地 敦大, 齊藤 大志, 花房 由香, 田中 聡久",生体医工学,54Annual,Proc,P2-M02-1-P2-M02-2,2016
2311,高速カメラと高速応答ディスプレイを用いたサッケード追尾可能な中心暗点シミュレータ,"辻野 嵩皓, 秋田 純一, 塚田 章",生体医工学,54Annual,Proc,P2-L14-1-P2-L14-2,2016
2312,ハイパーサーミアのためのワイヤレス温度計測技術を用いた自動定温加熱制御システムの開発,"松田 瑛生, 安藝 史崇, トンタット ロイ, 齊藤 元, 水戸部 一孝",生体医工学,54Annual,Proc,P2-E01-1-P2-E01-2,2016
2313,なぞり動作時の指接触領域の荷重中心位置変化,"細田 椋平, 黒田 嘉宏, 吉元 俊輔, 大城 理",生体医工学,54Annual,Proc,P2-C02-1-P2-C02-2,2016
2314,二層物体における多層硬軟感閾値,"伊藤 彰矩, 山岸 隼, 三宅 仁",生体医工学,54Annual,Proc,P2-B03-1-P2-B03-2,2016
2315,前書き,日本生体医工学会編集委員会,生体医工学,54Annual,Introduction,I_1-I_2,2016
2316,非接触レーダーを用いた心拍数変動指標・体動・呼吸間隔ゆらぎ指標による睡眠段階推定,"鈴村 和季, 香川 正幸, 橋爪 絢子, 松井 岳巳",生体医工学,54Annual,Proc,3T5-3-5-1-3T5-3-5-2,2016
2317,ビルドアップ構成による小型脳波計の開発,"大神 光明, 関 達也, 比留間 良太, 土屋 秀和, 浅川 毅",生体医工学,54Annual,Proc,3OS2-3-3-1-3OS2-3-3-5,2016
2318,f-NIRS利用時の典型的な条件と測定方法の確認,"河中 治樹, 小栗 宏次",生体医工学,54Annual,Proc,3OS2-2-4-1-3OS2-2-4-2,2016
2319,Split-beltトレッドミルを用いた脳卒中片麻痺患者の歩行調節,"佐藤 浩司, 山本 紳一郎, 河島 則天",生体医工学,54Annual,Proc,2T5-4-8-1-2T5-4-8-2,2016
2320,立位姿勢調節を最適化する重心動揺リアルタイムフィードバック装置の開発,河島 則天,生体医工学,54Annual,Proc,2T5-4-3-1-2T5-4-3-2,2016
2321,ガスブローIH窒化処理により表面窒化したTi-6Al-4V合金の細胞適合性評価,"岩永 健太郎, 太田 俊平, 宮田 昌悟, 小茂鳥 潤",生体医工学,54Annual,Proc,2OS2-4-2-1-2OS2-4-2-2,2016
2322,医療機器と病院情報システムを接続する試み,"江指 未紗, 中野 友裕, 岩尾 友秀, 浦西 友樹, 岡本 和也, 加藤 源太, 齊藤 永, 田村 寛, 野間 春生, 黒田 知宏",生体医工学,54Annual,Proc,1T7-4-6-1-1T7-4-6-2,2016
2323,骨格筋の低周波パルス波刺激によるNa/Kポンプβ1サブユニットmRNAレベルの増加,"宮本 怜於奈, 速水 啓介, 丹野 福士, 武蔵 健裕, 清水 希功",生体医工学,54Annual,Proc,1T6-4-7-1-1T6-4-7-2,2016
2324,積層型センサによる前腕筋活動測定の検討,"南 昂希, 木本 晃",生体医工学,54Annual,Proc,1T6-3-3-1-1T6-3-3-2,2016
2325,ヌル点クロスカップリングによるやや離れた同調回路の共振周波数の非接触測定とその体内計測への応用,"松本 成史, 竹内 康人",生体医工学,54Annual,Proc,1T5-4-5-1-1T5-4-5-2,2016
2326,CT画像解析による気腫性変化の有無とその評価,"秋山 正樹, 木村 主幸, 岡本 呉賦, 上野 健治, 北間 正崇, 菅原 俊継",生体医工学,54Annual,Proc,1T4-4-1-1-1T4-4-1-2,2016
2327,ドップラーレーダーを用いた前頭前皮質背外側部の血流量推定,"前田 崇斗, 橋爪 絢子, 松井 岳巳",生体医工学,54Annual,Proc,1T4-2-2-1-1T4-2-2-2,2016
2328,ディジタル位相共役光による散乱抑制効果の実験的検討,"任田 崇吾, 加藤 祐次, 工藤 信樹, 清水 孝一",生体医工学,54Annual,Proc,1T3-4-6-1-1T3-4-6-2,2016
2329,画像差分シュリーレン法を用いた強力集束超音波音場の可視化と焦点深度の評価,"榊 飛翔, 工藤 信樹",生体医工学,54Annual,Proc,1T3-4-1-1-1T3-4-1-2,2016
2330,常時健康モニタリングへ向けたカフレス血圧推定システムの開発,"跡見 健吾, 河中 治樹, 小栗 宏次",生体医工学,54Annual,Proc,1OS5-2-3-1-1OS5-2-3-2,2016
2331,放射流脈線画像からの流量推定手法の実用性,"河中 治樹, 磯村 淳, 本多 千鶴, 小栗 宏次, 渡邉 英一",生体医工学,54Annual,Proc,1OS5-1-1-1-1OS5-1-1-2,2016
2332,スチュワートプラットフォーム型短下肢装具を用いた歩行中の内反摂動からのバランス回復動作に関する研究,"野村 健太, 米澤 輝, 竹村 裕, 溝口 博",生体医工学,54,1,8月14日,2016
2333,リレー随筆他,,生体医工学,54,1,38-40,2016
2334,等容性収縮期における左心室壁の変形解析：心筋線維の配向性が壁変形に与える影響,"今村 拓哉, 伊井 仁志, 原口 亮, 中沢 一雄, 和田 成生",生体医工学,54,1,28-37,2016
2335,入浴姿勢が脚部関節トルクと脳活動に与える影響,"加藤 智久, 佐藤 稔, 松下 大剛, 野澤 孝之, 川島 隆太",生体医工学,54,1,22-27,2016
2336,インソール型フォースセンサによる足圧中心軌跡の推定,"葉山 浩樹, 福田 博也",生体医工学,54,1,15-21,2016
2337,ドクターヘリ内部の電磁界環境に関する基礎的検討,"茅野 功, 吉川 史華, 高山 綾, 井上 貴博, 宮崎 仁, 望月 精一",生体医工学,54,1,1月7日,2016
2338,リレー随筆他,,生体医工学,54,2,81-82,2016
2339,平面と立体を可逆的に変化する構造を利用した水中腹腔鏡手術用スペーサの試作,"佐野 麻理恵, 鈴木 啓介, 角江 崇, 石井 琢郎, 五十嵐 辰男, 土井 俊祐, 藤田 伸輔, 中山 弘敬, 下馬場 朋禄, 伊藤 智義",生体医工学,54,2,76-80,2016
2340,循環動態解析のための非侵襲圧脈波・血流同時計測に関する基礎的研究,"加藤 雄樹, 吉元 俊輔, 井村 誠孝, 山下 新吾, 小椋 敏彦, 大城 理",生体医工学,54,2,66-75,2016
2341,運動習慣獲得に向けたチームの効果を用いる試み,"鈴木 真生, 若尾 あすか, 松村 耕平, 野間 春生, 多田 昌裕, 黒田 知宏",生体医工学,54,2,58-65,2016
2342,加速度センサを用いた日常身体活動のモニタリング,牧川 方昭,生体医工学,54,3,96-103,2016
2343,特集にあたって,"塩澤 成弘, 岡田 志麻",生体医工学,54,3,95,2016
2344,早過ぎる藤正　巖先生の死,井街 宏,生体医工学,54,3,91-94,2016
2345,リレー随筆他,,生体医工学,54,3,154-155,2016
2346,上肢装具制御への応用を目的とした誤判別削減可能な筋電計測システムの開発,"石井 晴己, 花房 昭彦, 清水 智比古, 大西 謙吾",生体医工学,54,3,145-153,2016
2347,マイクロ波を用いた睡眠深度のセンシング,"岡田 志麻, 北川 将嗣, 山本 康平, 橘 素子, 前野 蔵人",生体医工学,54,3,139-144,2016
2348,テキスタイル電極による心電図計測,塩澤 成弘,生体医工学,54,3,135-138,2016
2349,装着型センサを用いた高齢運転者・自転車・歩行者の行動特性分析,"多田 昌裕, 岡田 昌也, 蓮花 一己",生体医工学,54,3,129-134,2016
2350,スマートフォン式光電容積脈波測定法　─日常生活中における有効利用へ向けて─,"松村 健太, 李 知炯, 山越 健弘",生体医工学,54,3,120-128,2016
2351,日常生活で利用可能な下肢筋力測定法の開発,"吉岡 伸輔, 長野 明紀",生体医工学,54,3,112-119,2016
2352,Wearable Sensing Technologies,Bernard GRUNDLEHNER,生体医工学,54,3,108-111,2016
2353,動画像計測・処理による生命兆候計測,中島 一樹,生体医工学,54,3,104-107,2016
2354,リレー随筆他,,生体医工学,54,4,197-198,2016
2355,第55回日本生体医工学会大会を開催して,中村 真人,生体医工学,54,4,192-193,2016
2356,繰返引張ひずみによる核の形態変化と細胞紫外線耐性向上の可能性,"長山 和亮, 福栄 智大",生体医工学,54,4,184-191,2016
2357,上肢姿勢保持時における布の接触からの触覚位置入力が生理的振戦に及ぼす影響,"大下 和茂, 矢野 澄雄",生体医工学,54,4,177-183,2016
2358,動的ホローコーン照明を用いた生物試料の位相構造観察,"三宅 泰広, 日坂 真樹, 松村 雅史, 生田 孝",生体医工学,54,4,169-176,2016
2359,齋藤正男先生を偲ぶ,池田 研二,生体医工学,54,4,167-168,2016
2360,日本生体医工学会　理事長就任にあたって,杉町 勝,生体医工学,54,4,165-166,2016
2361,リレー随筆他,,生体医工学,54,5,236,2016
2362,光電脈波計の原理を利用した適応フィルタによる運動中の心拍数センシング,"島崎 拓則, 原 晋介, 奥畑 宏之, 中村 肇, 河端 隆志",生体医工学,54,5,225-235,2016
2363,起立時の循環系調節に及ぼす筋ポンプと呼吸ポンプの相互作用,"鵜川 成美, 齊藤 直, 新関 久一",生体医工学,54,5,218-224,2016
2364,小型発汗計の開発とストレス負荷及び温熱負荷時の発汗計測,"鶴岡 典子, 河野 隆宏, 松永 忠雄, 永富 良一, 芳賀 洋一",生体医工学,54,5,207-217,2016
2365,生体医工学シンポジウム2016論文の掲載に当って,"横澤 宏一, 堀 潤一",生体医工学,54,6,279,2016
2366,リレー随筆他,,生体医工学,54,6,267-296,2016
2367,脈波を用いた自律神経機能推定に向けた脈波伝搬時間の変動に関する検証,"前田 祐佳, 関根 正樹, 田村 俊世, 水谷 孝一",生体医工学,54,6,261-266,2016
2368,第2高調波発生光（SHG）顕微鏡を用いた腱修復の観察,"長谷 栄治, 南川 丈夫, 佐藤 克也, 米倉 大介, 高橋 光彦, 安井 武史",生体医工学,54,6,253-260,2016
2369,光線力学的処置によるPaclitaxel耐性獲得HeLa細胞の耐性低減,宮本 裕一,生体医工学,54,6,245-252,2016
2370,生体医工学シンポジウム2016について,竹内 文也,生体医工学,54,6,277-278,2016
2371,シート型布電極を用いた新生児心電図の静電式無拘束計測,"上澤 駿, 植野 彰規",生体医工学,55Annual,5PM-Abstract,500,2017
2372,オプティカルフローを用いた睡眠時の呼吸計測に関する基礎的検討,"加藤 綾子, 清水 恵梨華, 来住野 修, 福井 康裕",生体医工学,55Annual,5PM-Abstract,499,2017
2373,パーキンソン病患者の睡眠時無呼吸イベントに対する心拍応答解析,"矢田 翔梧, 猪山 昭徳, 佐古田 三郎, 吉野 公三",生体医工学,55Annual,5PM-Abstract,498,2017
2374,容量型In-Bed電極センサを用いた心電図と脈動の非接触同時計測に関する基礎的検討,"竹内 智一, 田中 裕幸, 藤岡 英二, 植野 彰規",生体医工学,55Annual,5PM-Abstract,497,2017
2375,集約型In-Bedシート電極センサを用いた非接触無拘束マルチバイタルセンシングにおける脈動検出精度の向上,"高野 万由子, 山口 雅史, 植野 彰規",生体医工学,55Annual,5PM-Abstract,496,2017
2376,寝具組込型容量結合心電計を用いた異常心拍検出手法の検討,"城戸 孝士郎, 黄 銘, 田村 俊世, 吉村 拓巳, 金谷 重彦, 植野 彰規",生体医工学,55Annual,5PM-Abstract,495,2017
2377,睡眠中の血圧変動検出に向けた寝具組込型脈波伝播速度計測の基礎的検討,"前田 祐佳, 関根 正樹, 田村 俊世, 水谷 孝一",生体医工学,55Annual,5PM-Abstract,494,2017
2378,Dynamic Optical Coherence Straingraphy（D-OCSA）を用いた軟骨変性力学診断法の評価検討,"佐伯 壮一, 小谷 一馬, 長谷川 貴一, 池渕 充彦, 中村 卓, 中村 博亮, 新実 信夫, 塚原 義人",生体医工学,55Annual,5PM-Abstract,493,2017
2379,骨伝導を示すリン酸八カルシウム骨補填材の細胞応答分析手法の開発,"鈴木 治, 穴田 貴久",生体医工学,55Annual,5PM-Abstract,492,2017
